_phrase_,type,grammar_symbol
"('Kuivastu', 'vald')",asula,ASULA
"('Kuivastu',)",asula,ASULA
"('Kukevere', 'vald')",asula,ASULA
"('Kukevere',)",asula,ASULA
"('Kukruse', 'vald')",asula,ASULA
"('Kukruse',)",asula,ASULA
"('Kuksema', 'vald')",asula,ASULA
"('Kuksema',)",asula,ASULA
"('Kukulinna', 'vald')",asula,ASULA
"('Kukulinna',)",asula,ASULA
"('Kulani', 'vald')",asula,ASULA
"('Kulani',)",asula,ASULA
"('Kulina', 'vald')",asula,ASULA
"('Kulina',)",asula,ASULA
"('Kullamaa', 'kirikuvald')",asula,ASULA
"('Kullamaa',)",asula,ASULA
"('Kullamaa', 'vald')",asula,ASULA
"('Kulli', 'vald')",asula,ASULA
"('Kulli',)",asula,ASULA
"('Kumna', 'vald')",asula,ASULA
"('Kumna',)",asula,ASULA
"('Kunda', 'kn')",asula,ASULA
"('Kunda',)",asula,ASULA
"('Kunda', 'linn')",asula,ASULA
"('Kunda', 'vald')",asula,ASULA
"('Kupna', 'vald')",asula,ASULA
"('Kupna',)",asula,ASULA
"('Kuremaa', 'vald')",asula,ASULA
"('Kuremaa',)",asula,ASULA
"('Kuressaare', 'linn')",asula,ASULA
"('Kuressaare',)",asula,ASULA
"('Kuressaare', 'vald')",asula,ASULA
"('Kurevere-Libumäe', 'vald')",asula,ASULA
"('Kurevere-Libumäe',)",asula,ASULA
"('Kurge-Aru', 'vald')",asula,ASULA
"('Kurge-Aru',)",asula,ASULA
"('Kurisoo', 'vald')",asula,ASULA
"('Kurisoo',)",asula,ASULA
"('Kurista', 'vald')",asula,ASULA
"('Kurista',)",asula,ASULA
"('Kurkse', 'vald')",asula,ASULA
"('Kurkse',)",asula,ASULA
"('Kurna', 'vald')",asula,ASULA
"('Kurna',)",asula,ASULA
"('Kursi', 'kirikuvald')",asula,ASULA
"('Kursi',)",asula,ASULA
"('Kurtna', 'vald')",asula,ASULA
"('Kurtna',)",asula,ASULA
"('Kurtna-Kirdalu', 'vald')",asula,ASULA
"('Kurtna-Kirdalu',)",asula,ASULA
"('Kuru', 'vald')",asula,ASULA
"('Kuru',)",asula,ASULA
"('Kuuda', 'vald')",asula,ASULA
"('Kuuda',)",asula,ASULA
"('Kuusalu', 'kirikuvald')",asula,ASULA
"('Kuusalu',)",asula,ASULA
"('Kuusalu', 'vald')",asula,ASULA
"('Kuusiku', 'vald')",asula,ASULA
"('Kuusiku',)",asula,ASULA
"('Kuusna', 'vald')",asula,ASULA
"('Kuusna',)",asula,ASULA
"('Kuusnõmme', 'vald')",asula,ASULA
"('Kuusnõmme',)",asula,ASULA
"('Kuuste', 'vald')",asula,ASULA
"('Kuuste',)",asula,ASULA
"('Kõiguste', 'vald')",asula,ASULA
"('Kõiguste',)",asula,ASULA
"('Kõima', 'vald')",asula,ASULA
"('Kõima',)",asula,ASULA
"('Kõinastu', 'vald')",asula,ASULA
"('Kõinastu',)",asula,ASULA
"('Kõljala', 'vald')",asula,ASULA
"('Kõljala',)",asula,ASULA
"('Kõlleste', 'vald')",asula,ASULA
"('Kõlleste',)",asula,ASULA
"('Kõnnu', 'vald')",asula,ASULA
"('Kõnnu',)",asula,ASULA
"('Kõo', 'vald')",asula,ASULA
"('Kõo',)",asula,ASULA
"('Kõpu', 'vald')",asula,ASULA
"('Kõpu',)",asula,ASULA
"('Kõrgepalu', 'vald')",asula,ASULA
"('Kõrgepalu',)",asula,ASULA
"('Kõrgessaare', 'vald')",asula,ASULA
"('Kõrgessaare',)",asula,ASULA
"('Kõrvetaguse', 'vald')",asula,ASULA
"('Kõrvetaguse',)",asula,ASULA
"('Kõue', 'vald')",asula,ASULA
"('Kõue',)",asula,ASULA
"('Kädva', 'vald')",asula,ASULA
"('Kädva',)",asula,ASULA
"('Käesalu', 'vald')",asula,ASULA
"('Käesalu',)",asula,ASULA
"('Käesla', 'vald')",asula,ASULA
"('Käesla',)",asula,ASULA
"('Kähri', 'vald')",asula,ASULA
"('Kähri',)",asula,ASULA
"('Käina', 'vald')",asula,ASULA
"('Käina',)",asula,ASULA
"('Käpla', 'vald')",asula,ASULA
"('Käpla',)",asula,ASULA
"('Käravete', 'vald')",asula,ASULA
"('Käravete',)",asula,ASULA
"('Kärbla', 'vald')",asula,ASULA
"('Kärbla',)",asula,ASULA
"('Kärde', 'vald')",asula,ASULA
"('Kärde',)",asula,ASULA
"('Kärevere', 'vald')",asula,ASULA
"('Kärevere',)",asula,ASULA
"('Kärgula', 'vald')",asula,ASULA
"('Kärgula',)",asula,ASULA
"('Kärkna', 'vald')",asula,ASULA
"('Kärkna',)",asula,ASULA
"('Kärla', 'kirikuvald')",asula,ASULA
"('Kärla',)",asula,ASULA
"('Kärla', 'vald')",asula,ASULA
"('Kärsa', 'vald')",asula,ASULA
"('Kärsa',)",asula,ASULA
"('Kärstna', 'vald')",asula,ASULA
"('Kärstna',)",asula,ASULA
"('Kärsu', 'vald')",asula,ASULA
"('Kärsu',)",asula,ASULA
"('Käru', 'vald')",asula,ASULA
"('Käru',)",asula,ASULA
"('Käända', 'vald')",asula,ASULA
"('Käända',)",asula,ASULA
"('Kääniku', 'vald')",asula,ASULA
"('Kääniku',)",asula,ASULA
"('Köisi', 'vald')",asula,ASULA
"('Köisi',)",asula,ASULA
"('Küdema', 'vald')",asula,ASULA
"('Küdema',)",asula,ASULA
"('Kükita', 'vald')",asula,ASULA
"('Kükita',)",asula,ASULA
"('Küti', 'vald')",asula,ASULA
"('Küti',)",asula,ASULA
"('Kütke', 'vald')",asula,ASULA
"('Kütke',)",asula,ASULA
"('Laadjala', 'vald')",asula,ASULA
"('Laadjala',)",asula,ASULA
"('Laagna', 'vald')",asula,ASULA
"('Laagna',)",asula,ASULA
"('Laanemetsa', 'vald')",asula,ASULA
"('Laanemetsa',)",asula,ASULA
"('Laatre', 'vald')",asula,ASULA
"('Laatre',)",asula,ASULA
"('Laekvere', 'vald')",asula,ASULA
"('Laekvere',)",asula,ASULA
"('Laeva', 'vald')",asula,ASULA
"('Laeva',)",asula,ASULA
"('Lagedi', 'vald')",asula,ASULA
"('Lagedi',)",asula,ASULA
"('Laheda', 'vald')",asula,ASULA
"('Laheda',)",asula,ASULA
"('Lahetaguse', 'vald')",asula,ASULA
"('Lahetaguse',)",asula,ASULA
"('Lahmuse', 'vald')",asula,ASULA
"('Lahmuse',)",asula,ASULA
"('Laiksaare', 'vald')",asula,ASULA
"('Laiksaare',)",asula,ASULA
"('Laiküla', 'vald')",asula,ASULA
"('Laiküla',)",asula,ASULA
"('Laimjala', 'vald')",asula,ASULA
"('Laimjala',)",asula,ASULA
"('Laitse', 'vald')",asula,ASULA
"('Laitse',)",asula,ASULA
"('Laiuse', 'kirikuvald')",asula,ASULA
"('Laiuse',)",asula,ASULA
"('Laiuse', 'vald')",asula,ASULA
"('Lalsi', 'kn')",asula,ASULA
"('Lalsi',)",asula,ASULA
"('Lammasküla', 'vald')",asula,ASULA
"('Lammasküla',)",asula,ASULA
"('Lasila', 'vald')",asula,ASULA
"('Lasila',)",asula,ASULA
"('Lasinurme', 'vald')",asula,ASULA
"('Lasinurme',)",asula,ASULA
"('Lasva', 'vald')",asula,ASULA
"('Lasva',)",asula,ASULA
"('Laugu', 'vald')",asula,ASULA
"('Laugu',)",asula,ASULA
"('Lauka', 'vald')",asula,ASULA
"('Lauka',)",asula,ASULA
"('Laulasmaa', 'vald')",asula,ASULA
"('Laulasmaa',)",asula,ASULA
"('Laupa', 'vald')",asula,ASULA
"('Laupa',)",asula,ASULA
"('Lautna', 'vald')",asula,ASULA
"('Lautna',)",asula,ASULA
"('Lavassaare', 'vald')",asula,ASULA
"('Lavassaare',)",asula,ASULA
"('Leebiku', 'vald')",asula,ASULA
"('Leebiku',)",asula,ASULA
"('Leedi', 'vald')",asula,ASULA
"('Leedi',)",asula,ASULA
"('Leetse-Pallaste', 'vald')",asula,ASULA
"('Leetse-Pallaste',)",asula,ASULA
"('Leevi', 'vald')",asula,ASULA
"('Leevi',)",asula,ASULA
"('Leevre', 'vald')",asula,ASULA
"('Leevre',)",asula,ASULA
"('Lehetu', 'vald')",asula,ASULA
"('Lehetu',)",asula,ASULA
"('Lehmja', 'vald')",asula,ASULA
"('Lehmja',)",asula,ASULA
"('Lehola', 'vald')",asula,ASULA
"('Lehola',)",asula,ASULA
"('Lehtmetsa', 'vald')",asula,ASULA
"('Lehtmetsa',)",asula,ASULA
"('Lehtse', 'vald')",asula,ASULA
"('Lehtse',)",asula,ASULA
"('Leila', 'vald')",asula,ASULA
"('Leila',)",asula,ASULA
"('Leisi', 'vald')",asula,ASULA
"('Leisi',)",asula,ASULA
"('Lellapere', 'vald')",asula,ASULA
"('Lellapere',)",asula,ASULA
"('Lelle', 'vald')",asula,ASULA
"('Lelle',)",asula,ASULA
"('Lemmatsi', 'vald')",asula,ASULA
"('Lemmatsi',)",asula,ASULA
"('Lepistu', 'vald')",asula,ASULA
"('Lepistu',)",asula,ASULA
"('Libatse', 'vald')",asula,ASULA
"('Libatse',)",asula,ASULA
"('Lihula', 'kirikuvald')",asula,ASULA
"('Lihula',)",asula,ASULA
"('Lihula', 'vald')",asula,ASULA
"('Liivi', 'vald')",asula,ASULA
"('Liivi',)",asula,ASULA
"('Lindi', 'vald')",asula,ASULA
"('Lindi',)",asula,ASULA
"('Linnamäe', 'vald')",asula,ASULA
"('Linnamäe',)",asula,ASULA
"('Linnape', 'vald')",asula,ASULA
"('Linnape',)",asula,ASULA
"('Linnuse', 'vald')",asula,ASULA
"('Linnuse',)",asula,ASULA
"('Logozovitši', 'vald')",asula,ASULA
"('Logozovitši',)",asula,ASULA
"('Lohu', 'vald')",asula,ASULA
"('Lohu',)",asula,ASULA
"('Lohusuu', 'vald')",asula,ASULA
"('Lohusuu',)",asula,ASULA
"('Loksa', 'linn')",asula,ASULA
"('Loksa',)",asula,ASULA
"('Loksa', 'vald')",asula,ASULA
"('Lokuta', 'vald')",asula,ASULA
"('Lokuta',)",asula,ASULA
"('Loo', 'vald')",asula,ASULA
"('Loo',)",asula,ASULA
"('Loobu', 'vald')",asula,ASULA
"('Loobu',)",asula,ASULA
"('Loodi', 'vald')",asula,ASULA
"('Loodi',)",asula,ASULA
"('Loodna', 'vald')",asula,ASULA
"('Loodna',)",asula,ASULA
"('Loona', 'vald')",asula,ASULA
"('Loona',)",asula,ASULA
"('Loopre', 'vald')",asula,ASULA
"('Loopre',)",asula,ASULA
"('Loosi', 'vald')",asula,ASULA
"('Loosi',)",asula,ASULA
"('Lota', 'vald')",asula,ASULA
"('Lota',)",asula,ASULA
"('Lubja', 'vald')",asula,ASULA
"('Lubja',)",asula,ASULA
"('Luiste', 'vald')",asula,ASULA
"('Luiste',)",asula,ASULA
"('Luke', 'vald')",asula,ASULA
"('Luke',)",asula,ASULA
"('Lustivere', 'vald')",asula,ASULA
"('Lustivere',)",asula,ASULA
"('Luua', 'vald')",asula,ASULA
"('Luua',)",asula,ASULA
"('Luulupe', 'vald')",asula,ASULA
"('Luulupe',)",asula,ASULA
"('Luunja', 'vald')",asula,ASULA
"('Luunja',)",asula,ASULA
"('Luutsniku', 'vald')",asula,ASULA
"('Luutsniku',)",asula,ASULA
"('Lõhavere', 'vald')",asula,ASULA
"('Lõhavere',)",asula,ASULA
"('Lõmala', 'vald')",asula,ASULA
"('Lõmala',)",asula,ASULA
"('Lõu', 'vald')",asula,ASULA
"('Lõu',)",asula,ASULA
"('Lõugute', 'vald')",asula,ASULA
"('Lõugute',)",asula,ASULA
"('Lõuna', 'vald')",asula,ASULA
"('Lõuna',)",asula,ASULA
"('Lõusa', 'vald')",asula,ASULA
"('Lõusa',)",asula,ASULA
"('Lõve', 'vald')",asula,ASULA
"('Lõve',)",asula,ASULA
"('Lähtru', 'vald')",asula,ASULA
"('Lähtru',)",asula,ASULA
"('Lääne-Nigula', 'kirikuvald')",asula,ASULA
"('Lääne-Nigula',)",asula,ASULA
"('Lääne-Nigula', 'vald')",asula,ASULA
"('Lääne-Saare', 'vald')",asula,ASULA
"('Lääne-Saare',)",asula,ASULA
"('Lööne', 'vald')",asula,ASULA
"('Lööne',)",asula,ASULA
"('Lüganuse', 'kirikuvald')",asula,ASULA
"('Lüganuse',)",asula,ASULA
"('Lüganuse', 'vald')",asula,ASULA
"('Lümanda', 'vald')",asula,ASULA
"('Lümanda',)",asula,ASULA
"('Lümandu', 'vald')",asula,ASULA
"('Lümandu',)",asula,ASULA
"('Maalse', 'vald')",asula,ASULA
"('Maalse',)",asula,ASULA
"('Maardu', 'linn')",asula,ASULA
"('Maardu',)",asula,ASULA
"('Maardu', 'vald')",asula,ASULA
"('Maarja-Magdaleena', 'kirikuvald')",asula,ASULA
"('Maarja-Magdaleena',)",asula,ASULA
"('Maarjamõisa', 'vald')",asula,ASULA
"('Maarjamõisa',)",asula,ASULA
"('Maasi', 'vald')",asula,ASULA
"('Maasi',)",asula,ASULA
"('Mahtra', 'vald')",asula,ASULA
"('Mahtra',)",asula,ASULA
"('Mahu', 'vald')",asula,ASULA
"('Mahu',)",asula,ASULA
"('Maidla', 'vald')",asula,ASULA
"('Maidla',)",asula,ASULA
"('Malla', 'vald')",asula,ASULA
"('Malla',)",asula,ASULA
"('Maramaa', 'vald')",asula,ASULA
"('Maramaa',)",asula,ASULA
"('Martna', 'vald')",asula,ASULA
"('Martna',)",asula,ASULA
"('Massiaru', 'kn')",asula,ASULA
"('Massiaru',)",asula,ASULA
"('Massu', 'vald')",asula,ASULA
"('Massu',)",asula,ASULA
"('Matsalu', 'vald')",asula,ASULA
"('Matsalu',)",asula,ASULA
"('Meedla', 'vald')",asula,ASULA
"('Meedla',)",asula,ASULA
"('Meeksi', 'vald')",asula,ASULA
"('Meeksi',)",asula,ASULA
"('Meeri', 'vald')",asula,ASULA
"('Meeri',)",asula,ASULA
"('Meremõisa', 'vald')",asula,ASULA
"('Meremõisa',)",asula,ASULA
"('Meremäe', 'vald')",asula,ASULA
"('Meremäe',)",asula,ASULA
"('Meriküla', 'vald')",asula,ASULA
"('Meriküla',)",asula,ASULA
"('Metsamõisa', 'vald')",asula,ASULA
"('Metsamõisa',)",asula,ASULA
"('Metsiku', 'vald')",asula,ASULA
"('Metsiku',)",asula,ASULA
"('Metsküla', 'vald')",asula,ASULA
"('Metsküla',)",asula,ASULA
"('Metstaguse', 'vald')",asula,ASULA
"('Metstaguse',)",asula,ASULA
"('Mihkli', 'kirikuvald')",asula,ASULA
"('Mihkli',)",asula,ASULA
"('Mikitamäe', 'vald')",asula,ASULA
"('Mikitamäe',)",asula,ASULA
"('Misso', 'vald')",asula,ASULA
"('Misso',)",asula,ASULA
"('Moe', 'vald')",asula,ASULA
"('Moe',)",asula,ASULA
"('Moora', 'vald')",asula,ASULA
"('Moora',)",asula,ASULA
"('Mooste', 'vald')",asula,ASULA
"('Mooste',)",asula,ASULA
"('Morna', 'vald')",asula,ASULA
"('Morna',)",asula,ASULA
"('Muhu', 'kirikuvald')",asula,ASULA
"('Muhu',)",asula,ASULA
"('Muhu', 'vald')",asula,ASULA
"('Muhu-Suure', 'vald')",asula,ASULA
"('Muhu-Suure',)",asula,ASULA
"('Mullutu', 'vald')",asula,ASULA
"('Mullutu',)",asula,ASULA
"('Munalaskme', 'vald')",asula,ASULA
"('Munalaskme',)",asula,ASULA
"('Muratsi', 'vald')",asula,ASULA
"('Muratsi',)",asula,ASULA
"('Mustajõe', 'vald')",asula,ASULA
"('Mustajõe',)",asula,ASULA
"('Mustjala', 'kirikuvald')",asula,ASULA
"('Mustjala',)",asula,ASULA
"('Mustjala', 'vald')",asula,ASULA
"('Mustvee', 'linn')",asula,ASULA
"('Mustvee',)",asula,ASULA
"('Muuga', 'vald')",asula,ASULA
"('Muuga',)",asula,ASULA
"('Mõdriku', 'vald')",asula,ASULA
"('Mõdriku',)",asula,ASULA
"('Mõigu', 'vald')",asula,ASULA
"('Mõigu',)",asula,ASULA
"('Mõisaküla', 'linn')",asula,ASULA
"('Mõisaküla',)",asula,ASULA
"('Mõisaküla', 'vald')",asula,ASULA
"('Mõisamaa', 'vald')",asula,ASULA
"('Mõisamaa',)",asula,ASULA
"('Mõniste', 'vald')",asula,ASULA
"('Mõniste',)",asula,ASULA
"('Mõnnuste', 'vald')",asula,ASULA
"('Mõnnuste',)",asula,ASULA
"('Mõntu', 'vald')",asula,ASULA
"('Mõntu',)",asula,ASULA
"('Mõra', 'vald')",asula,ASULA
"('Mõra',)",asula,ASULA
"('Mõraste', 'vald')",asula,ASULA
"('Mõraste',)",asula,ASULA
"('Mõtsu', 'vald')",asula,ASULA
"('Mõtsu',)",asula,ASULA
"('Mädapea', 'vald')",asula,ASULA
"('Mädapea',)",asula,ASULA
"('Mäe', 'vald')",asula,ASULA
"('Mäe',)",asula,ASULA
"('Mäeküla', 'vald')",asula,ASULA
"('Mäeküla',)",asula,ASULA
"('Mäemõisa', 'vald')",asula,ASULA
"('Mäemõisa',)",asula,ASULA
"('Mäetaguse', 'vald')",asula,ASULA
"('Mäetaguse',)",asula,ASULA
"('Mäetaguse-Metsküla', 'vald')",asula,ASULA
"('Mäetaguse-Metsküla',)",asula,ASULA
"('Mäksa', 'vald')",asula,ASULA
"('Mäksa',)",asula,ASULA
"('Männiku', 'vald')",asula,ASULA
"('Männiku',)",asula,ASULA
"('Mäo', 'vald')",asula,ASULA
"('Mäo',)",asula,ASULA
"('Märjamaa', 'kirikuvald')",asula,ASULA
"('Märjamaa',)",asula,ASULA
"('Märjamaa', 'vald')",asula,ASULA
"('Määri', 'vald')",asula,ASULA
"('Määri',)",asula,ASULA
"('Mündi', 'vald')",asula,ASULA
"('Mündi',)",asula,ASULA
"('Müüsleri', 'vald')",asula,ASULA
"('Müüsleri',)",asula,ASULA
"('Nabala', 'vald')",asula,ASULA
"('Nabala',)",asula,ASULA
"('Naissaare', 'vald')",asula,ASULA
"('Naissaare',)",asula,ASULA
"('Narva', 'linn')",asula,ASULA
"('Narva',)",asula,ASULA
"('Narva', 'vald')",asula,ASULA
"('Narva-Jõesuu', 'linn')",asula,ASULA
"('Narva-Jõesuu',)",asula,ASULA
"('Navesti', 'vald')",asula,ASULA
"('Navesti',)",asula,ASULA
"('Neeruti', 'vald')",asula,ASULA
"('Neeruti',)",asula,ASULA
"('Nehatu', 'vald')",asula,ASULA
"('Nehatu',)",asula,ASULA
"('Niibi', 'vald')",asula,ASULA
"('Niibi',)",asula,ASULA
"('Niinja', 'vald')",asula,ASULA
"('Niinja',)",asula,ASULA
"('Nissi', 'kirikuvald')",asula,ASULA
"('Nissi',)",asula,ASULA
"('Nissi', 'vald')",asula,ASULA
"('Noarootsi', 'kirikuvald')",asula,ASULA
"('Noarootsi',)",asula,ASULA
"('Noarootsi', 'vald')",asula,ASULA
"('Nurme', 'vald')",asula,ASULA
"('Nurme',)",asula,ASULA
"('Nursi', 'vald')",asula,ASULA
"('Nursi',)",asula,ASULA
"('Nurtu', 'vald')",asula,ASULA
"('Nurtu',)",asula,ASULA
"('Nõlva', 'vald')",asula,ASULA
"('Nõlva',)",asula,ASULA
"('Nõmbra', 'vald')",asula,ASULA
"('Nõmbra',)",asula,ASULA
"('Nõmme', 'vald')",asula,ASULA
"('Nõmme',)",asula,ASULA
"('Nõmmküla', 'vald')",asula,ASULA
"('Nõmmküla',)",asula,ASULA
"('Nõmpa', 'vald')",asula,ASULA
"('Nõmpa',)",asula,ASULA
"('Nõo', 'kirikuvald')",asula,ASULA
"('Nõo',)",asula,ASULA
"('Nõo', 'vald')",asula,ASULA
"('Nõva', 'vald')",asula,ASULA
"('Nõva',)",asula,ASULA
"('Nüpli', 'vald')",asula,ASULA
"('Nüpli',)",asula,ASULA
"('Ohakvere', 'vald')",asula,ASULA
"('Ohakvere',)",asula,ASULA
"('Ohekatku', 'vald')",asula,ASULA
"('Ohekatku',)",asula,ASULA
"('Ohtla', 'vald')",asula,ASULA
"('Ohtla',)",asula,ASULA
"('Ohtu', 'vald')",asula,ASULA
"('Ohtu',)",asula,ASULA
"('Ohukotsu', 'vald')",asula,ASULA
"('Ohukotsu',)",asula,ASULA
"('Ohulepa', 'vald')",asula,ASULA
"('Ohulepa',)",asula,ASULA
"('Oidrema', 'vald')",asula,ASULA
"('Oidrema',)",asula,ASULA
"('Oisu', 'vald')",asula,ASULA
"('Oisu',)",asula,ASULA
"('Ojasoo', 'vald')",asula,ASULA
"('Ojasoo',)",asula,ASULA
"('Ollepa', 'vald')",asula,ASULA
"('Ollepa',)",asula,ASULA
"('Olustvere', 'vald')",asula,ASULA
"('Olustvere',)",asula,ASULA
"('Ontika', 'vald')",asula,ASULA
"('Ontika',)",asula,ASULA
"('Oonurme', 'vald')",asula,ASULA
"('Oonurme',)",asula,ASULA
"('Oosoli', 'vald')",asula,ASULA
"('Oosoli',)",asula,ASULA
"('Orajõe', 'vald')",asula,ASULA
"('Orajõe',)",asula,ASULA
"('Orava', 'vald')",asula,ASULA
"('Orava',)",asula,ASULA
"('Orgita', 'vald')",asula,ASULA
"('Orgita',)",asula,ASULA
"('Orgmetsa', 'vald')",asula,ASULA
"('Orgmetsa',)",asula,ASULA
"('Oriküla', 'vald')",asula,ASULA
"('Oriküla',)",asula,ASULA
"('Orina', 'vald')",asula,ASULA
"('Orina',)",asula,ASULA
"('Orissaare', 'vald')",asula,ASULA
"('Orissaare',)",asula,ASULA
"('Orjaku', 'vald')",asula,ASULA
"('Orjaku',)",asula,ASULA
"('Oru', 'vald')",asula,ASULA
"('Oru',)",asula,ASULA
"('Osmussaare', 'vald')",asula,ASULA
"('Osmussaare',)",asula,ASULA
"('Otepää', 'kirikuvald')",asula,ASULA
"('Otepää',)",asula,ASULA
"('Otepää', 'vald')",asula,ASULA
"('Oti', 'vald')",asula,ASULA
"('Oti',)",asula,ASULA
"('Paadla', 'vald')",asula,ASULA
"('Paadla',)",asula,ASULA
"('Paadrema', 'vald')",asula,ASULA
"('Paadrema',)",asula,ASULA
"('Paasiku', 'vald')",asula,ASULA
"('Paasiku',)",asula,ASULA
"('Paasvere', 'vald')",asula,ASULA
"('Paasvere',)",asula,ASULA
"('Paatsa', 'vald')",asula,ASULA
"('Paatsa',)",asula,ASULA
"('Paatsalu', 'vald')",asula,ASULA
"('Paatsalu',)",asula,ASULA
"('Pada', 'vald')",asula,ASULA
"('Pada',)",asula,ASULA
"('Padise', 'vald')",asula,ASULA
"('Padise',)",asula,ASULA
"('Paeküla', 'vald')",asula,ASULA
"('Paeküla',)",asula,ASULA
"('Paenasti', 'vald')",asula,ASULA
"('Paenasti',)",asula,ASULA
"('Pagari', 'vald')",asula,ASULA
"('Pagari',)",asula,ASULA
"('Pahkla', 'vald')",asula,ASULA
"('Pahkla',)",asula,ASULA
"('Pahuvere', 'vald')",asula,ASULA
"('Pahuvere',)",asula,ASULA
"('Paide', 'kirikuvald')",asula,ASULA
"('Paide',)",asula,ASULA
"('Paide', 'linn')",asula,ASULA
"('Paide', 'vald')",asula,ASULA
"('Paikuse', 'vald')",asula,ASULA
"('Paikuse',)",asula,ASULA
"('Paistu', 'kirikuvald')",asula,ASULA
"('Paistu',)",asula,ASULA
"('Paistu', 'vald')",asula,ASULA
"('Pajaka', 'vald')",asula,ASULA
"('Pajaka',)",asula,ASULA
"('Paju', 'vald')",asula,ASULA
"('Paju',)",asula,ASULA
"('Pajusi', 'vald')",asula,ASULA
"('Pajusi',)",asula,ASULA
"('Pakri', 'vald')",asula,ASULA
"('Pakri',)",asula,ASULA
"('Pala', 'vald')",asula,ASULA
"('Pala',)",asula,ASULA
"('Palamuse', 'vald')",asula,ASULA
"('Palamuse',)",asula,ASULA
"('Paldiski', 'linn')",asula,ASULA
"('Paldiski',)",asula,ASULA
"('Palivere', 'vald')",asula,ASULA
"('Palivere',)",asula,ASULA
"('Palkino', 'vald')",asula,ASULA
"('Palkino',)",asula,ASULA
"('Palmse', 'vald')",asula,ASULA
"('Palmse',)",asula,ASULA
"('Palo', 'vald')",asula,ASULA
"('Palo',)",asula,ASULA
"('Palu', 'vald')",asula,ASULA
"('Palu',)",asula,ASULA
"('Palupera', 'vald')",asula,ASULA
"('Palupera',)",asula,ASULA
"('Palvere', 'vald')",asula,ASULA
"('Palvere',)",asula,ASULA
"('Pandivere', 'vald')",asula,ASULA
"('Pandivere',)",asula,ASULA
"('Pangodi', 'vald')",asula,ASULA
"('Pangodi',)",asula,ASULA
"('Parasmetsa', 'vald')",asula,ASULA
"('Parasmetsa',)",asula,ASULA
"('Parila', 'vald')",asula,ASULA
"('Parila',)",asula,ASULA
"('Partsi', 'vald')",asula,ASULA
"('Partsi',)",asula,ASULA
"('Pati', 'vald')",asula,ASULA
"('Pati',)",asula,ASULA
"('Patküla', 'vald')",asula,ASULA
"('Patküla',)",asula,ASULA
"('Patsu', 'vald')",asula,ASULA
"('Patsu',)",asula,ASULA
"('Paunküla', 'vald')",asula,ASULA
"('Paunküla',)",asula,ASULA
"('Pedja', 'kn')",asula,ASULA
"('Pedja',)",asula,ASULA
"('Peebu', 'vald')",asula,ASULA
"('Peebu',)",asula,ASULA
"('Peeri', 'vald')",asula,ASULA
"('Peeri',)",asula,ASULA
"('Peetri', 'kirikuvald')",asula,ASULA
"('Peetri',)",asula,ASULA
"('Peetri', 'vald')",asula,ASULA
"('Peetrimõisa', 'vald')",asula,ASULA
"('Peetrimõisa',)",asula,ASULA
"('Peipsiääre', 'vald')",asula,ASULA
"('Peipsiääre',)",asula,ASULA
"('Penijõe', 'vald')",asula,ASULA
"('Penijõe',)",asula,ASULA
"('Peningi', 'vald')",asula,ASULA
"('Peningi',)",asula,ASULA
"('Penuja', 'vald')",asula,ASULA
"('Penuja',)",asula,ASULA
"('Peri', 'vald')",asula,ASULA
"('Peri',)",asula,ASULA
"('Perila-Rätla', 'vald')",asula,ASULA
"('Perila-Rätla',)",asula,ASULA
"('Permisküla', 'vald')",asula,ASULA
"('Permisküla',)",asula,ASULA
"('Petseri', 'linn')",asula,ASULA
"('Petseri',)",asula,ASULA
"('Petseri', 'vald')",asula,ASULA
"('Pidula', 'vald')",asula,ASULA
"('Pidula',)",asula,ASULA
"('Pihtla', 'vald')",asula,ASULA
"('Pihtla',)",asula,ASULA
"('Piibe', 'vald')",asula,ASULA
"('Piibe',)",asula,ASULA
"('Piigandi', 'vald')",asula,ASULA
"('Piigandi',)",asula,ASULA
"('Piigaste', 'vald')",asula,ASULA
"('Piigaste',)",asula,ASULA
"('Piila', 'vald')",asula,ASULA
"('Piila',)",asula,ASULA
"('Piira', 'vald')",asula,ASULA
"('Piira',)",asula,ASULA
"('Piiri', 'vald')",asula,ASULA
"('Piiri',)",asula,ASULA
"('Piirissaare', 'vald')",asula,ASULA
"('Piirissaare',)",asula,ASULA
"('Piirsalu', 'vald')",asula,ASULA
"('Piirsalu',)",asula,ASULA
"('Piiskopi', 'vald')",asula,ASULA
"('Piiskopi',)",asula,ASULA
"('Piiumetsa', 'vald')",asula,ASULA
"('Piiumetsa',)",asula,ASULA
"('Pikajärve', 'vald')",asula,ASULA
"('Pikajärve',)",asula,ASULA
"('Pikavere', 'kn')",asula,ASULA
"('Pikavere',)",asula,ASULA
"('Pikavere', 'vald')",asula,ASULA
"('Pikva', 'vald')",asula,ASULA
"('Pikva',)",asula,ASULA
"('Pilguse', 'vald')",asula,ASULA
"('Pilguse',)",asula,ASULA
"('Pilistvere', 'kirikuvald')",asula,ASULA
"('Pilistvere',)",asula,ASULA
"('Pilka', 'vald')",asula,ASULA
"('Pilka',)",asula,ASULA
"('Pilkuse', 'vald')",asula,ASULA
"('Pilkuse',)",asula,ASULA
"('Pindi', 'vald')",asula,ASULA
"('Pindi',)",asula,ASULA
"('Pirgu', 'vald')",asula,ASULA
"('Pirgu',)",asula,ASULA
