_phrase_,type,grammar_symbol
"('Poru', 'tn')",tänav,TÄNAV
"('Poru',)",tänav,TÄNAV
"('Poska', 'tn')",tänav,TÄNAV
"('Poska',)",tänav,TÄNAV
"('Jaan', 'Poska', 'tn')",tänav,TÄNAV
"('Jaan', 'Poska')",tänav,TÄNAV
"('Posti', 'põik')",tänav,TÄNAV
"('Posti',)",tänav,TÄNAV
"('Posti', 'tn')",tänav,TÄNAV
"('Postitalu', 'tn')",tänav,TÄNAV
"('Postitalu',)",tänav,TÄNAV
"('Potissepa', 'tn')",tänav,TÄNAV
"('Potissepa',)",tänav,TÄNAV
"('Preediku', 'tn')",tänav,TÄNAV
"('Preediku',)",tänav,TÄNAV
"('Preesi', 'tn')",tänav,TÄNAV
"('Preesi',)",tänav,TÄNAV
"('Jevgeni', 'Preobraženski', 'tn')",tänav,TÄNAV
"('Jevgeni', 'Preobraženski')",tänav,TÄNAV
"('Preobraženski',)",tänav,TÄNAV
"('Prii', 'tn')",tänav,TÄNAV
"('Prii',)",tänav,TÄNAV
"('Priidu', 'tn')",tänav,TÄNAV
"('Priidu',)",tänav,TÄNAV
"('Priimula', 'põik')",tänav,TÄNAV
"('Priimula',)",tänav,TÄNAV
"('Priimula', 'tee')",tänav,TÄNAV
"('Priimula', 'tn')",tänav,TÄNAV
"('Priisle', 'tee')",tänav,TÄNAV
"('Priisle',)",tänav,TÄNAV
"('Printsu', 'tee')",tänav,TÄNAV
"('Printsu',)",tänav,TÄNAV
"('Prisma', 'tn')",tänav,TÄNAV
"('Prisma',)",tänav,TÄNAV
"('Pritšudskaja', 'tn')",tänav,TÄNAV
"('Pritšudskaja',)",tänav,TÄNAV
"('Proletariaadi', 'tn')",tänav,TÄNAV
"('Proletariaadi',)",tänav,TÄNAV
"('Promenaad',)",tänav,TÄNAV
"('Promenaadi', 'tn')",tänav,TÄNAV
"('Promenaadi',)",tänav,TÄNAV
"('Pronksi', 'tn')",tänav,TÄNAV
"('Pronksi',)",tänav,TÄNAV
"('Proosi', 'tee')",tänav,TÄNAV
"('Proosi',)",tänav,TÄNAV
"('Proviandi', 'tn')",tänav,TÄNAV
"('Proviandi',)",tänav,TÄNAV
"('Prääma', 'tee')",tänav,TÄNAV
"('Prääma',)",tänav,TÄNAV
"('Präämavälja', 'tn')",tänav,TÄNAV
"('Präämavälja',)",tänav,TÄNAV
"('Prügimäe', 'tee')",tänav,TÄNAV
"('Prügimäe',)",tänav,TÄNAV
"('Puhangu', 'tn')",tänav,TÄNAV
"('Puhangu',)",tänav,TÄNAV
"('Puhke', 'tn')",tänav,TÄNAV
"('Puhke',)",tänav,TÄNAV
"('Puhkekodu', 'tee')",tänav,TÄNAV
"('Puhkekodu',)",tänav,TÄNAV
"('Puhkekodu', 'tn')",tänav,TÄNAV
"('Puhkuse', 'tee')",tänav,TÄNAV
"('Puhkuse',)",tänav,TÄNAV
"('Puhma', 'tn')",tänav,TÄNAV
"('Puhma',)",tänav,TÄNAV
"('Puhtu', 'tee')",tänav,TÄNAV
"('Puhtu',)",tänav,TÄNAV
"('Puidu', 'põik')",tänav,TÄNAV
"('Puidu',)",tänav,TÄNAV
"('Puidu', 'tee')",tänav,TÄNAV
"('Puidu', 'tn')",tänav,TÄNAV
"('Puiestee', 'põik')",tänav,TÄNAV
"('Puiestee',)",tänav,TÄNAV
"('Puiestee', 'tn')",tänav,TÄNAV
"('Puju', 'tn')",tänav,TÄNAV
"('Puju',)",tänav,TÄNAV
"('Puki', 'tee')",tänav,TÄNAV
"('Puki',)",tänav,TÄNAV
"('Pumba', 'tn')",tänav,TÄNAV
"('Pumba',)",tänav,TÄNAV
"('Pumbajaama', 'tn')",tänav,TÄNAV
"('Pumbajaama',)",tänav,TÄNAV
"('Punane', 'maantee')",tänav,TÄNAV
"('Punane',)",tänav,TÄNAV
"('Punane', 'tn')",tänav,TÄNAV
"('Pune', 'tee')",tänav,TÄNAV
"('Pune',)",tänav,TÄNAV
"('Punga', 'põik')",tänav,TÄNAV
"('Punga',)",tänav,TÄNAV
"('Punga', 'tee')",tänav,TÄNAV
"('Punga', 'tn')",tänav,TÄNAV
"('Puraviku', 'tee')",tänav,TÄNAV
"('Puraviku',)",tänav,TÄNAV
"('Puraviku', 'tn')",tänav,TÄNAV
"('Purde', 'põik')",tänav,TÄNAV
"('Purde',)",tänav,TÄNAV
"('Purde', 'tn')",tänav,TÄNAV
"('Purila', 'tee')",tänav,TÄNAV
"('Purila',)",tänav,TÄNAV
"('Purila', 'Pargi', 'tn')",tänav,TÄNAV
"('Purila', 'Pargi')",tänav,TÄNAV
"('Purje', 'tee')",tänav,TÄNAV
"('Purje',)",tänav,TÄNAV
"('Purje', 'tn')",tänav,TÄNAV
"('Purpuri', 'tn')",tänav,TÄNAV
"('Purpuri',)",tänav,TÄNAV
"('Puru', 'tee')",tänav,TÄNAV
"('Puru',)",tänav,TÄNAV
"('Pustuski', 'tn')",tänav,TÄNAV
"('Pustuski',)",tänav,TÄNAV
"('Puškini', 'tn')",tänav,TÄNAV
"('Puškini',)",tänav,TÄNAV
"('Aleksander', 'Puškini', 'tn')",tänav,TÄNAV
"('Aleksander', 'Puškini')",tänav,TÄNAV
"('Putkaste', 'tn')",tänav,TÄNAV
"('Putkaste',)",tänav,TÄNAV
"('Putke', 'tee')",tänav,TÄNAV
"('Putke',)",tänav,TÄNAV
"('Puu', 'tn')",tänav,TÄNAV
"('Puu',)",tänav,TÄNAV
"('Puukooli', 'tn')",tänav,TÄNAV
"('Puukooli',)",tänav,TÄNAV
"('Puupapi', 'tn')",tänav,TÄNAV
"('Puupapi',)",tänav,TÄNAV
"('Puuri', 'tee')",tänav,TÄNAV
"('Puuri',)",tänav,TÄNAV
"('Puusepa', 'tn')",tänav,TÄNAV
"('Puusepa',)",tänav,TÄNAV
"('Ludvig', 'Puusepa', 'tn')",tänav,TÄNAV
"('Ludvig', 'Puusepa')",tänav,TÄNAV
"('Puutoa', 'tn')",tänav,TÄNAV
"('Puutoa',)",tänav,TÄNAV
"('Puuvilja', 'tn')",tänav,TÄNAV
"('Puuvilja',)",tänav,TÄNAV
"('Puuvilla', 'tn')",tänav,TÄNAV
"('Puuvilla',)",tänav,TÄNAV
"('Põdra', 'tee')",tänav,TÄNAV
"('Põdra',)",tänav,TÄNAV
"('Põdra', 'tn')",tänav,TÄNAV
"('Põdrajanu', 'tn')",tänav,TÄNAV
"('Põdrajanu',)",tänav,TÄNAV
"('Põdrajuure', 'tn')",tänav,TÄNAV
"('Põdrajuure',)",tänav,TÄNAV
"('Põdrakanepi', 'tee')",tänav,TÄNAV
"('Põdrakanepi',)",tänav,TÄNAV
"('Põdrakanepi', 'tn')",tänav,TÄNAV
"('Põdrasambla', 'põik')",tänav,TÄNAV
"('Põdrasambla',)",tänav,TÄNAV
"('Põdrasambla', 'tn')",tänav,TÄNAV
"('Põdratuka', 'tn')",tänav,TÄNAV
"('Põdratuka',)",tänav,TÄNAV
"('Põduste', 'tn')",tänav,TÄNAV
"('Põduste',)",tänav,TÄNAV
"('Põhja', 'allee')",tänav,TÄNAV
"('Põhja',)",tänav,TÄNAV
"('Põhja', 'puiestee')",tänav,TÄNAV
"('Põhja', 'põik')",tänav,TÄNAV
"('Põhja', 'tee')",tänav,TÄNAV
"('Põhja', 'tn')",tänav,TÄNAV
"('Põhja-Kaare', 'põik')",tänav,TÄNAV
"('Põhja-Kaare',)",tänav,TÄNAV
"('Põhjakaare', 'tn')",tänav,TÄNAV
"('Põhjakaare',)",tänav,TÄNAV
"('Põhja-Kaare', 'tn')",tänav,TÄNAV
"('Põhjaranna', 'tee')",tänav,TÄNAV
"('Põhjaranna',)",tänav,TÄNAV
"('Põhjaristi', 'puiestee')",tänav,TÄNAV
"('Põhjaristi',)",tänav,TÄNAV
"('Põhjatamme', 'puiestee')",tänav,TÄNAV
"('Põhjatamme',)",tänav,TÄNAV
"('Põhjatähe', 'tn')",tänav,TÄNAV
"('Põhjatähe',)",tänav,TÄNAV
"('Põik', 'tn')",tänav,TÄNAV
"('Põik',)",tänav,TÄNAV
"('Põik', 'tiigiveski', 'juures')",tänav,TÄNAV
"('Põik', 'tiigiveski')",tänav,TÄNAV
"('Põiktänav',)",tänav,TÄNAV
"('Põlde', 'põik')",tänav,TÄNAV
"('Põlde',)",tänav,TÄNAV
"('Põlde', 'tn')",tänav,TÄNAV
"('Põldeotsa', 'maantee')",tänav,TÄNAV
"('Põldeotsa',)",tänav,TÄNAV
"('Põldheina', 'tee')",tänav,TÄNAV
"('Põldheina',)",tänav,TÄNAV
"('Põldkannikese', 'tn')",tänav,TÄNAV
"('Põldkannikese',)",tänav,TÄNAV
"('Põldma', 'tee')",tänav,TÄNAV
"('Põldma',)",tänav,TÄNAV
"('Põldma', 'tn')",tänav,TÄNAV
"('Põldmarja', 'tn')",tänav,TÄNAV
"('Põldmarja',)",tänav,TÄNAV
"('Põldosja', 'tee')",tänav,TÄNAV
"('Põldosja',)",tänav,TÄNAV
"('Põldvuti', 'tee')",tänav,TÄNAV
"('Põldvuti',)",tänav,TÄNAV
"('Põlendiku', 'tn')",tänav,TÄNAV
"('Põlendiku',)",tänav,TÄNAV
"('Põlevkivi', 'tn')",tänav,TÄNAV
"('Põlevkivi',)",tänav,TÄNAV
"('Põllu', 'põik')",tänav,TÄNAV
"('Põllu',)",tänav,TÄNAV
"('Põllu', 'tee')",tänav,TÄNAV
"('Põllu', 'tn')",tänav,TÄNAV
"('Põllumäe', 'tn')",tänav,TÄNAV
"('Põllumäe',)",tänav,TÄNAV
"('Põlluääre', 'tee')",tänav,TÄNAV
"('Põlluääre',)",tänav,TÄNAV
"('Põltsamaa', 'maantee')",tänav,TÄNAV
"('Põltsamaa',)",tänav,TÄNAV
"('Põltsamaa', 'tee')",tänav,TÄNAV
"('Põrgupõhja', 'tee')",tänav,TÄNAV
"('Põrgupõhja',)",tänav,TÄNAV
"('Põrguvälja', 'tee')",tänav,TÄNAV
"('Põrguvälja',)",tänav,TÄNAV
"('Põri', 'tn')",tänav,TÄNAV
"('Põri',)",tänav,TÄNAV
"('Põrsaku', 'tee')",tänav,TÄNAV
"('Põrsaku',)",tänav,TÄNAV
"('Põuatuule', 'tn')",tänav,TÄNAV
"('Põuatuule',)",tänav,TÄNAV
"('Põõsa', 'põik')",tänav,TÄNAV
"('Põõsa',)",tänav,TÄNAV
"('Põõsa', 'tee')",tänav,TÄNAV
"('Põõsa', 'tn')",tänav,TÄNAV
"('Päeva', 'tn')",tänav,TÄNAV
"('Päeva',)",tänav,TÄNAV
"('Päevakivi', 'tn')",tänav,TÄNAV
"('Päevakivi',)",tänav,TÄNAV
"('Päevakoera', 'tn')",tänav,TÄNAV
"('Päevakoera',)",tänav,TÄNAV
"('Päevalille', 'tee')",tänav,TÄNAV
"('Päevalille',)",tänav,TÄNAV
"('Päevalille', 'tn')",tänav,TÄNAV
"('Pähkli', 'tn')",tänav,TÄNAV
"('Pähkli',)",tänav,TÄNAV
"('Pähklimetsa', 'tn')",tänav,TÄNAV
"('Pähklimetsa',)",tänav,TÄNAV
"('Pähklimäe', 'tn')",tänav,TÄNAV
"('Pähklimäe',)",tänav,TÄNAV
"('Päikese', 'puiestee')",tänav,TÄNAV
"('Päikese',)",tänav,TÄNAV
"('Päikese', 'tn')",tänav,TÄNAV
"('Päiksi', 'tee')",tänav,TÄNAV
"('Päiksi',)",tänav,TÄNAV
"('Pändi', 'tn')",tänav,TÄNAV
"('Pändi',)",tänav,TÄNAV
"('Pärituule', 'tee')",tänav,TÄNAV
"('Pärituule',)",tänav,TÄNAV
"('Pärituule', 'tn')",tänav,TÄNAV
"('Pärivere', 'tn')",tänav,TÄNAV
"('Pärivere',)",tänav,TÄNAV
"('Pärja', 'tn')",tänav,TÄNAV
"('Pärja',)",tänav,TÄNAV
"('Pärli', 'tee')",tänav,TÄNAV
"('Pärli',)",tänav,TÄNAV
"('Pärna', 'allee')",tänav,TÄNAV
"('Pärna',)",tänav,TÄNAV
"('Pärna', 'puiestee')",tänav,TÄNAV
"('Pärna', 'põik')",tänav,TÄNAV
"('Pärna', 'tee')",tänav,TÄNAV
"('Pärna', 'tn')",tänav,TÄNAV
"('Jakob', 'Pärna', 'tn')",tänav,TÄNAV
"('Jakob', 'Pärna')",tänav,TÄNAV
"('Pärnade', 'puiestee')",tänav,TÄNAV
"('Pärnade',)",tänav,TÄNAV
"('Pärnamäe', 'tee')",tänav,TÄNAV
"('Pärnamäe',)",tänav,TÄNAV
"('Pärnapuu', 'tee')",tänav,TÄNAV
"('Pärnapuu',)",tänav,TÄNAV
"('Pärnasalu', 'tn')",tänav,TÄNAV
"('Pärnasalu',)",tänav,TÄNAV
"('Pärnaõie', 'tee')",tänav,TÄNAV
"('Pärnaõie',)",tänav,TÄNAV
"('Pärnaõie', 'tn')",tänav,TÄNAV
"('Pärniku', 'tee')",tänav,TÄNAV
"('Pärniku',)",tänav,TÄNAV
"('Pärniku', 'tn')",tänav,TÄNAV
"('Pärnu', 'maantee')",tänav,TÄNAV
"('Pärnu',)",tänav,TÄNAV
"('Pärnu', 'tn')",tänav,TÄNAV
"('Pärnulõuka', 'tn')",tänav,TÄNAV
"('Pärnulõuka',)",tänav,TÄNAV
"('Pärnu-Paide', 'maantee')",tänav,TÄNAV
"('Pärnu-Paide',)",tänav,TÄNAV
"('Pärnuvälja', 'tn')",tänav,TÄNAV
"('Pärnuvälja',)",tänav,TÄNAV
"('Pärtle', 'tee')",tänav,TÄNAV
"('Pärtle',)",tänav,TÄNAV
"('Päärna', 'tn')",tänav,TÄNAV
"('Päärna',)",tänav,TÄNAV
"('Pääsküla', 'tn')",tänav,TÄNAV
"('Pääsküla',)",tänav,TÄNAV
"('Pääsu', 'tn')",tänav,TÄNAV
"('Pääsu',)",tänav,TÄNAV
"('Pääsukese', 'puiestee')",tänav,TÄNAV
"('Pääsukese',)",tänav,TÄNAV
"('Pääsukese', 'tee')",tänav,TÄNAV
"('Pääsukese', 'tn')",tänav,TÄNAV
"('Pääsusaba', 'tn')",tänav,TÄNAV
"('Pääsusaba',)",tänav,TÄNAV
"('Pääsusilma', 'tee')",tänav,TÄNAV
"('Pääsusilma',)",tänav,TÄNAV
"('Pääsusilma', 'tn')",tänav,TÄNAV
"('Pöialpoisi', 'tn')",tänav,TÄNAV
"('Pöialpoisi',)",tänav,TÄNAV
"('Pöörise', 'tn')",tänav,TÄNAV
"('Pöörise',)",tänav,TÄNAV
"('Pühajärve', 'tee')",tänav,TÄNAV
"('Pühajärve',)",tänav,TÄNAV
"('Pühaoru', 'tn')",tänav,TÄNAV
"('Pühaoru',)",tänav,TÄNAV
"('Pühavaimu', 'tn')",tänav,TÄNAV
"('Pühavaimu',)",tänav,TÄNAV
"('Püssi', 'tn')",tänav,TÄNAV
"('Püssi',)",tänav,TÄNAV
"('Püssirohu', 'tn')",tänav,TÄNAV
"('Püssirohu',)",tänav,TÄNAV
"('Püü', 'põik')",tänav,TÄNAV
"('Püü',)",tänav,TÄNAV
"('Püü', 'tn')",tänav,TÄNAV
"('Püünsi', 'põik')",tänav,TÄNAV
"('Püünsi',)",tänav,TÄNAV
"('Püünsi', 'tee')",tänav,TÄNAV
"('Raadiku', 'tn')",tänav,TÄNAV
"('Raadiku',)",tänav,TÄNAV
"('Raadio', 'tn')",tänav,TÄNAV
"('Raadio',)",tänav,TÄNAV
"('Raadiojaama', 'tn')",tänav,TÄNAV
"('Raadiojaama',)",tänav,TÄNAV
"('Raasiku', 'tee')",tänav,TÄNAV
"('Raasiku',)",tänav,TÄNAV
"('Raatuse', 'tn')",tänav,TÄNAV
"('Raatuse',)",tänav,TÄNAV
"('Raba', 'tee')",tänav,TÄNAV
"('Raba',)",tänav,TÄNAV
"('Raba', 'tn')",tänav,TÄNAV
"('Rabakivi', 'tn')",tänav,TÄNAV
"('Rabakivi',)",tänav,TÄNAV
"('Rabaküla', 'tn')",tänav,TÄNAV
"('Rabaküla',)",tänav,TÄNAV
"('Rabaveere', 'tn')",tänav,TÄNAV
"('Rabaveere',)",tänav,TÄNAV
"('Rae', 'põik')",tänav,TÄNAV
"('Rae',)",tänav,TÄNAV
"('Rae', 'tn')",tänav,TÄNAV
"('Raekoja', 'plats')",tänav,TÄNAV
"('Raekoja',)",tänav,TÄNAV
"('Raekoja', 'tn')",tänav,TÄNAV
"('Raeremmelga', 'tn')",tänav,TÄNAV
"('Raeremmelga',)",tänav,TÄNAV
"('Raevalla', 'tn')",tänav,TÄNAV
"('Raevalla',)",tänav,TÄNAV
"('Rahe', 'tn')",tänav,TÄNAV
"('Rahe',)",tänav,TÄNAV
"('Rahkla', 'tee')",tänav,TÄNAV
"('Rahkla',)",tänav,TÄNAV
"('Rahnu', 'tn')",tänav,TÄNAV
"('Rahnu',)",tänav,TÄNAV
"('Rahu', 'põik')",tänav,TÄNAV
"('Rahu',)",tänav,TÄNAV
"('Rahu', 'tee')",tänav,TÄNAV
"('Rahu', 'tn')",tänav,TÄNAV
"('Rahu', 'väljak')",tänav,TÄNAV
"('Rahukohtu', 'tn')",tänav,TÄNAV
"('Rahukohtu',)",tänav,TÄNAV
"('Rahumäe', 'tee')",tänav,TÄNAV
"('Rahumäe',)",tänav,TÄNAV
"('Rahumäe', 'tn')",tänav,TÄNAV
"('Rahva', 'tn')",tänav,TÄNAV
"('Rahva',)",tänav,TÄNAV
"('Rahvakooli', 'põik')",tänav,TÄNAV
"('Rahvakooli',)",tänav,TÄNAV
"('Rahvakooli', 'tee')",tänav,TÄNAV
"('Rahvamaja', 'tee')",tänav,TÄNAV
"('Rahvamaja',)",tänav,TÄNAV
"('Rahvamaja', 'tn')",tänav,TÄNAV
"('Raiduri', 'tee')",tänav,TÄNAV
"('Raiduri',)",tänav,TÄNAV
"('Raie', 'tn')",tänav,TÄNAV
"('Raie',)",tänav,TÄNAV
"('Raiekivi', 'tee')",tänav,TÄNAV
"('Raiekivi',)",tänav,TÄNAV
"('Raiesmiku', 'tn')",tänav,TÄNAV
"('Raiesmiku',)",tänav,TÄNAV
"('Raigaste', 'tee')",tänav,TÄNAV
"('Raigaste',)",tänav,TÄNAV
"('Raigla', 'maantee')",tänav,TÄNAV
"('Raigla',)",tänav,TÄNAV
"('Raiheina', 'tee')",tänav,TÄNAV
"('Raiheina',)",tänav,TÄNAV
"('Jānis', 'Rainise', 'tn')",tänav,TÄNAV
"('Jānis', 'Rainise')",tänav,TÄNAV
"('Rainise',)",tänav,TÄNAV
"('Raja', 'tee')",tänav,TÄNAV
"('Raja',)",tänav,TÄNAV
"('Raja', 'tn')",tänav,TÄNAV
"('Rajametsa', 'tn')",tänav,TÄNAV
"('Rajametsa',)",tänav,TÄNAV
"('Rajamäe', 'tee')",tänav,TÄNAV
"('Rajamäe',)",tänav,TÄNAV
"('Rajaniidu', 'tn')",tänav,TÄNAV
"('Rajaniidu',)",tänav,TÄNAV
"('Rajapere', 'tn')",tänav,TÄNAV
"('Rajapere',)",tänav,TÄNAV
"('Rakise', 'tn')",tänav,TÄNAV
"('Rakise',)",tänav,TÄNAV
"('Rakke', 'maantee')",tänav,TÄNAV
"('Rakke',)",tänav,TÄNAV
"('Rakke', 'tee')",tänav,TÄNAV
"('Raku', 'tee')",tänav,TÄNAV
"('Raku',)",tänav,TÄNAV
"('Raku', 'tn')",tänav,TÄNAV
"('Rakvere', 'maantee')",tänav,TÄNAV
"('Rakvere',)",tänav,TÄNAV
"('Rakvere', 'tee')",tänav,TÄNAV
"('Rakvere', 'tn')",tänav,TÄNAV
"('Randla', 'tn')",tänav,TÄNAV
"('Randla',)",tänav,TÄNAV
"('Randoja', 'tee')",tänav,TÄNAV
"('Randoja',)",tänav,TÄNAV
"('Randvere', 'tee')",tänav,TÄNAV
"('Randvere',)",tänav,TÄNAV
"('Rangu', 'tn')",tänav,TÄNAV
"('Rangu',)",tänav,TÄNAV
"('Ranna', 'puiestee')",tänav,TÄNAV
"('Ranna',)",tänav,TÄNAV
"('Ranna', 'tee')",tänav,TÄNAV
"('Ranna', 'tn')",tänav,TÄNAV
"('Ranna-Jüri', 'tee')",tänav,TÄNAV
"('Ranna-Jüri',)",tänav,TÄNAV
"('Rannakaare', 'tee')",tänav,TÄNAV
"('Rannakaare',)",tänav,TÄNAV
"('Rannakajaka', 'tn')",tänav,TÄNAV
"('Rannakajaka',)",tänav,TÄNAV
"('Rannakalda', 'tee')",tänav,TÄNAV
"('Rannakalda',)",tänav,TÄNAV
"('Rannametsa', 'tee')",tänav,TÄNAV
"('Rannametsa',)",tänav,TÄNAV
"('Rannamõisa', 'tee')",tänav,TÄNAV
"('Rannamõisa',)",tänav,TÄNAV
"('Rannamäe', 'tee')",tänav,TÄNAV
"('Rannamäe',)",tänav,TÄNAV
"('Rannaniidu', 'tee')",tänav,TÄNAV
"('Rannaniidu',)",tänav,TÄNAV
"('Rannaniidu', 'tn')",tänav,TÄNAV
"('Rannaotsa', 'tee')",tänav,TÄNAV
"('Rannaotsa',)",tänav,TÄNAV
"('Rannapiiri', 'tee')",tänav,TÄNAV
"('Rannapiiri',)",tänav,TÄNAV
"('Rannavalli', 'tee')",tänav,TÄNAV
"('Rannavalli',)",tänav,TÄNAV
"('Rannaveere', 'tee')",tänav,TÄNAV
"('Rannaveere',)",tänav,TÄNAV
"('Rannavälja', 'tee')",tänav,TÄNAV
"('Rannavälja',)",tänav,TÄNAV
"('Ranniku', 'põik')",tänav,TÄNAV
"('Ranniku',)",tänav,TÄNAV
"('Ranniku', 'tee')",tänav,TÄNAV
"('Rao', 'tn')",tänav,TÄNAV
"('Rao',)",tänav,TÄNAV
"('Rapla', 'maantee')",tänav,TÄNAV
"('Rapla',)",tänav,TÄNAV
"('Rapla', 'tee')",tänav,TÄNAV
"('Rapla', 'tn')",tänav,TÄNAV
"('Ratasjärve', 'põik')",tänav,TÄNAV
"('Ratasjärve',)",tänav,TÄNAV
"('Ratasjärve', 'tn')",tänav,TÄNAV
"('Rataskaevu', 'tn')",tänav,TÄNAV
"('Rataskaevu',)",tänav,TÄNAV
"('Ratta', 'tn')",tänav,TÄNAV
"('Ratta',)",tänav,TÄNAV
"('Raua', 'põik')",tänav,TÄNAV
"('Raua',)",tänav,TÄNAV
"('Raua', 'tn')",tänav,TÄNAV
"('Kristjan', 'Raua', 'tn')",tänav,TÄNAV
"('Kristjan', 'Raua')",tänav,TÄNAV
"('Rauakõrve', 'tee')",tänav,TÄNAV
"('Rauakõrve',)",tänav,TÄNAV
"('Raudheina', 'tee')",tänav,TÄNAV
"('Raudheina',)",tänav,TÄNAV
"('Raudkatku', 'tn')",tänav,TÄNAV
"('Raudkatku',)",tänav,TÄNAV
"('Raudkivi', 'tn')",tänav,TÄNAV
"('Raudkivi',)",tänav,TÄNAV
"('Raudosja', 'tee')",tänav,TÄNAV
"('Raudosja',)",tänav,TÄNAV
"('Raudrohu', 'tee')",tänav,TÄNAV
"('Raudrohu',)",tänav,TÄNAV
"('Hugo', 'Raudsepa', 'tn')",tänav,TÄNAV
"('Hugo', 'Raudsepa')",tänav,TÄNAV
"('Raudsepa',)",tänav,TÄNAV
"('Raudsilla', 'tn')",tänav,TÄNAV
"('Raudsilla',)",tänav,TÄNAV
"('Raudtee', 'põik')",tänav,TÄNAV
"('Raudtee',)",tänav,TÄNAV
"('Raudtee', 'tn')",tänav,TÄNAV
"('Raudtee', 'väljak')",tänav,TÄNAV
"('Raudteejaama', 'ring')",tänav,TÄNAV
"('Raudteejaama',)",tänav,TÄNAV
"('Raudteemaja',)",tänav,TÄNAV
"('Raudteemajad',)",tänav,TÄNAV
"('Raudürdi', 'tee')",tänav,TÄNAV
"('Raudürdi',)",tänav,TÄNAV
"('Rauna', 'põik')",tänav,TÄNAV
"('Rauna',)",tänav,TÄNAV
"('Rauna', 'tn')",tänav,TÄNAV
"('Ravi', 'tee')",tänav,TÄNAV
"('Ravi',)",tänav,TÄNAV
"('Ravi', 'tn')",tänav,TÄNAV
"('Ravila', 'maantee')",tänav,TÄNAV
"('Ravila',)",tänav,TÄNAV
"('Ravila', 'tn')",tänav,TÄNAV
"('Rea', 'tn')",tänav,TÄNAV
"('Rea',)",tänav,TÄNAV
"('Rebase', 'tee')",tänav,TÄNAV
"('Rebase',)",tänav,TÄNAV
"('Rebase', 'tn')",tänav,TÄNAV
"('Rebasemäe', 'tee')",tänav,TÄNAV
"('Rebasemäe',)",tänav,TÄNAV
"('Rebasesaba', 'tee')",tänav,TÄNAV
"('Rebasesaba',)",tänav,TÄNAV
"('Rebasheina', 'põik')",tänav,TÄNAV
"('Rebasheina',)",tänav,TÄNAV
"('Rebasheina', 'tee')",tänav,TÄNAV
"('Redise', 'tn')",tänav,TÄNAV
"('Redise',)",tänav,TÄNAV
"('Reeskalda', 'tee')",tänav,TÄNAV
"('Reeskalda',)",tänav,TÄNAV
"('Regati', 'puiestee')",tänav,TÄNAV
"('Regati',)",tänav,TÄNAV
"('Reha', 'tn')",tänav,TÄNAV
"('Reha',)",tänav,TÄNAV
"('Rehe', 'põik')",tänav,TÄNAV
"('Rehe',)",tänav,TÄNAV
"('Rehe', 'tee')",tänav,TÄNAV
"('Rehe', 'tn')",tänav,TÄNAV
"('Rehemäe', 'tee')",tänav,TÄNAV
"('Rehemäe',)",tänav,TÄNAV
"('Rehessaare', 'tn')",tänav,TÄNAV
"('Rehessaare',)",tänav,TÄNAV
"('Reideni', 'tn')",tänav,TÄNAV
"('Reideni',)",tänav,TÄNAV
"('Reidi', 'tee')",tänav,TÄNAV
"('Reidi',)",tänav,TÄNAV
"('Villem', 'Reimani', 'tn')",tänav,TÄNAV
"('Villem', 'Reimani')",tänav,TÄNAV
"('Reimani',)",tänav,TÄNAV
"('Günther', 'Reindorffi', 'puiestee')",tänav,TÄNAV
"('Günther', 'Reindorffi')",tänav,TÄNAV
"('Reindorffi',)",tänav,TÄNAV
"('Reinu', 'põik')",tänav,TÄNAV
"('Reinu',)",tänav,TÄNAV
"('Reinu', 'tee')",tänav,TÄNAV
"('Ado', 'Reinvaldi', 'tn')",tänav,TÄNAV
"('Ado', 'Reinvaldi')",tänav,TÄNAV
"('Reinvaldi',)",tänav,TÄNAV
"('Reisijate', 'tn')",tänav,TÄNAV
"('Reisijate',)",tänav,TÄNAV
"('Reiu', 'tee')",tänav,TÄNAV
"('Reiu',)",tänav,TÄNAV
"('Reketi', 'tn')",tänav,TÄNAV
"('Reketi',)",tänav,TÄNAV
"('Reku', 'tee')",tänav,TÄNAV
"('Reku',)",tänav,TÄNAV
"('Remmelga', 'põik')",tänav,TÄNAV
"('Remmelga',)",tänav,TÄNAV
"('Remmelga', 'tee')",tänav,TÄNAV
"('Remmelga', 'tn')",tänav,TÄNAV
"('Renne', 'tee')",tänav,TÄNAV
"('Renne',)",tänav,TÄNAV
"('Reola', 'tn')",tänav,TÄNAV
"('Reola',)",tänav,TÄNAV
"('Reseeda', 'tn')",tänav,TÄNAV
"('Reseeda',)",tänav,TÄNAV
"('Retke', 'tee')",tänav,TÄNAV
"('Retke',)",tänav,TÄNAV
"('Retla', 'tee')",tänav,TÄNAV
"('Retla',)",tänav,TÄNAV
"('Ridaküla', 'tn')",tänav,TÄNAV
"('Ridaküla',)",tänav,TÄNAV
"('Ridva', 'põik')",tänav,TÄNAV
"('Ridva',)",tänav,TÄNAV
"('Ridva', 'tn')",tänav,TÄNAV
"('Riia', 'maantee')",tänav,TÄNAV
"('Riia',)",tänav,TÄNAV
"('Riia', 'tn')",tänav,TÄNAV
"('Riida', 'tn')",tänav,TÄNAV
"('Riida',)",tänav,TÄNAV
"('Riisika', 'tn')",tänav,TÄNAV
"('Riisika',)",tänav,TÄNAV
"('Riiska', 'tn')",tänav,TÄNAV
"('Riiska',)",tänav,TÄNAV
